代碼,公司名,
74447,大立光群益78購08,
74448,緯創群益78購01,
74449,玉晶光群益7A購01,
07444P,群創富邦7B售02,
74450,致伸群益78購01,
74451,新唐群益78購03,
74452,GIS群益78購03,
74453,A50正2永豐78購04,
74454,國喬永豐78購01,
74455,國巨永豐78購04,
74456,大同永豐78購01,
74457,創意永豐78購02,
74458,華擎永豐78購01,
74459,TPK永豐78購02,
07445P,中石化麥證7A售02,
74460,康普永豐78購03,
74461,A50正2中信81購01,
74462,大成鋼中信7A購01,
74463,為升中信78購01,
74464,大立光中信78購08,
74465,大立光中信7A購01,
74466,創意中信7A購01,
74467,康控中信78購01,
74468,統一麥證7A購01,
74469,南亞麥證7A購02,
07446P,上銀兆豐7B售04,
74470,亞德客麥證7A購01,
74471,台達電麥證7A購02,
74472,智邦麥證7A購02,
74473,順德麥證7A購01,
74474,鴻準麥證7A購01,
74475,技嘉麥證7A購02,
74476,華新科麥證7A購02,
74477,貿聯麥證7A購01,
74478,致伸麥證7A購01,
74479,和碩麥證7A購02,
07447P,A50正2群益7B售08,
74480,臻鼎麥證7A購01,
74481,祥碩麥證7A購01,
74482,盛群麥證7A購01,
74483,康友麥證7A購01,
74484,力山凱基78購01,
74485,力山凱基78購02,
74486,東聯凱基78購01,
74487,華通凱基78購02,
74488,台積電凱基78購04,
74489,台積電凱基78購05,
07448P,智邦凱基7A售04,
74490,智邦凱基78購02,
74491,南亞科凱基78購02,
74492,宏達電凱基78購01,
74493,新光金凱基78購01,
74494,大立光凱基78購03,
74495,大立光凱基78購04,
74496,大立光凱基78購05,
74497,新日興凱基78購01,
74498,創意凱基78購01,
74499,麗豐凱基78購02,
07449P,大同永豐7A售03,
74500,聯茂凱基78購02,
74501,樺漢凱基78購01,
74502,T50反1台新81購01,
74503,奇力新台新7A購01,
74504,新光金台新7A購01,
74505,創意台新7A購01,
74506,晶豪科日盛78購02,
74507,大立光日盛78購01,
74508,新日興日盛78購01,
74509,康控日盛78購01,
07450P,國巨統一7A售10,
74510,GIS日盛78購03,
74511,力麗元大78購01,
74512,亞德客元大78購04,
74513,葡萄王元大78購01,
74514,榮成元大78購02,
74515,中橡元大78購01,
74516,國巨元大78購06,
74517,英業達元大78購02,
74518,技嘉元大78購03,
74519,新光金元大78購01,
07451P,華新科統一7B售02,
74520,大立光元大78購16,
74521,新日興元大78購02,
74522,玉晶光元大78購05,
74523,創意元大7A購01,
74524,華擎元大78購01,
74525,TPK元大78購03,
74526,康普元大78購02,
74527,康普元大78購03,
74528,聯茂元大78購03,
74529,樺漢元大78購01,
07452P,聚陽康和7A售01,
74530,樺漢元大7A購01,
74531,康友元大78購01,
74532,台積電統一7A購03,
74533,聯發科統一78購02,
74534,新光金統一78購01,
74535,創意統一7A購01,
74536,TPK統一78購01,
74537,新唐統一78購01,
74538,樺漢統一7A購01,
74539,GIS統一78購02,
07453P,燿華康和7A售01,
74540,T50反1元富7A購01,
74541,綠悅元富78購01,
74542,華通元富78購01,
74543,台積電元富78購06,
74544,可成元富78購04,
74545,宏達電元富78購01,
74546,元大金元富78購01,
74547,智原元富78購01,
74548,嘉澤元富78購01,
74549,TPK元富78購02,
07454P,鴻海元大7A售11,
74550,臻鼎元富78購01,
74551,嘉聯益元富78購02,
74552,訊芯元富78購01,
74553,元油反富邦7A購01,
74554,新光金富邦78購01,
74555,大立光富邦78購06,
74556,大立光富邦78購07,
74557,大立光富邦7A購03,
74558,大立光富邦7B購01,
74559,GIS富邦7A購01,
07455P,國巨元大7A售09,
74560,上証2X群益79購02,
74561,力麗群益79購01,
74562,中纖群益79購02,
74563,榮成群益79購01,
74564,華邦電群益79購01,
74565,凌陽群益79購01,
74566,聯發科群益79購01,
74567,晶豪科群益7A購01,
74568,大立光群益7A購01,
74569,玉晶光群益7A購02,
07456P,國巨元大7A售10,
74570,京鼎群益79購01,
74571,康控群益7A購01,
74572,康控群益7C購01,
74573,達運群益79購01,
74574,嘉聯益群益7A購01,
74575,訊芯群益7B購01,
74576,寶滬深凱基79購01,
74577,FB上証凱基79購01,
74578,元上證凱基79購01,
74579,上証2X凱基79購01,
07457P,富邦金元大7A售03,
74580,CFA50凱基79購01,
74581,滬深2X凱基79購03,
74582,深中小凱基79購01,
74583,南亞凱基79購01,
74584,南亞凱基79購02,
74585,儒鴻凱基79購01,
74586,榮成凱基79購01,
74587,上銀凱基79購01,
74588,致茂凱基79購01,
74589,華新科凱基79購01,
07458P,亞光元大7A售04,
74590,緯創凱基79購01,
74591,創意凱基79購01,
74592,中石化日盛79購01,
74593,東陽日盛79購01,
74594,國巨日盛79購01,
74595,長榮航日盛79購01,
74596,玉晶光日盛79購01,
74597,聯鈞日盛79購01,
74598,台郡日盛79購01,
74599,FB上証中信79購01,
07459P,台積電中信7A售05,
74600,上証2X中信7C購02,
74601,CFA50中信79購01,
74602,台積電中信79購03,
74603,台積電中信79購04,
74604,精英中信7A購01,
74605,樺漢中信7A購01,
74606,臺股指中信7B購01,
74607,東陽元大79購01,
74608,和大元大79購01,
74609,光寶科元大79購01,
07460P,台積電群益7A售02,
74610,華邦電元大79購01,
74611,致茂元大79購01,
74612,台光電元大79購01,
74613,南亞科元大79購01,
74614,友達元大79購01,
74615,義隆元大79購01,
74616,可成元大79購01,
74617,強茂元大79購01,
74618,宏盛元大79購01,
74619,台勝科元大79購01,
07461P,聯發科群益7A售03,
74620,TPK元大79購02,
74621,麗豐元大79購01,
74622,中租元大79購01,
74623,盛群元大79購01,
74624,台郡元大79購01,
74625,光寶科康和79購01,
74626,新唐康和79購03,
74627,矽格康和79購01,
74628,臺股指康和7A購06,
74629,臺股指康和7A購07,
07462P,TPK兆豐7B售02,
74630,臺股指康和7A購08,
74631,臺股指康和7A購09,
74632,台灣50永豐79購03,
74633,上証2X永豐79購01,
74634,滬深2X永豐79購01,
74635,亞德客永豐79購01,
74636,東聯永豐79購01,
74637,榮成永豐79購01,
74638,光寶科永豐79購01,
74639,精英永豐79購01,
07463P,台積電凱基7A售05,
74640,華邦電永豐79購01,
74641,宏碁永豐79購01,
74642,美律永豐79購01,
74643,強茂永豐79購01,
74644,TPK永豐79購01,
74645,康控永豐79購01,
74646,上証2X台新79購01,
74647,元黃金台新7C購01,
74648,GIS台新7A購01,
74649,A50正2統一7A購02,
07464P,台積電凱基7A售06,
74650,美指2X統一7B購01,
74651,上銀統一7A購01,
74652,微星統一7A購01,
74653,亞光統一7A購02,
74654,TPK統一7A購01,
74655,台光電元富79購01,
74656,TPK元富79購01,
74657,上証2X富邦79購01,
74658,元石油富邦7C購01,
74659,榮成富邦7A購01,
07465P,台積電凱基7A售07,
74660,華通富邦7A購01,
74661,華通富邦7B購01,
74662,中壽富邦7A購01,
74663,嘉澤富邦7A購01,
74664,康控富邦79購01,
74665,盛群富邦79購01,
74666,京元電第一79購01,
74667,台灣50兆豐7B購02,
74668,上銀兆豐7A購01,
74669,強茂兆豐79購01,
07466P,華新科凱基7A售06,
74670,智原兆豐79購01,
74671,GIS兆豐7A購01,
74672,和大兆豐7A購01,
74673,華新中信7A購01,
74674,華邦電中信79購01,
74675,新光金中信79購01,
74676,TPK中信7C購02,
74677,滬深2X永豐79購02,
74678,台積電永豐79購02,
74679,華新科永豐79購01,
07467P,台積電台新7A售06,
74680,新光金永豐79購01,
74681,麗豐永豐79購01,
74682,全宇永豐79購01,
74683,正文永豐79購01,
74684,敦南永豐79購01,
74685,卜蜂凱基79購01,
74686,中石化凱基79購01,
74687,力麗凱基79購01,
74688,力麗凱基79購02,
74689,中纖凱基79購01,
07468P,上証2X富邦7A售03,
74690,上銀凱基79購02,
74691,為升凱基79購01,
74692,為升凱基79購02,
74693,光寶科凱基79購01,
74694,技嘉凱基79購01,
74695,微星凱基79購01,
74696,京元電凱基79購01,
74697,京元電凱基79購02,
74698,大立光凱基79購04,
74699,大立光凱基7A購01,
07469P,台積電富邦7B售03,
74700,大立光凱基7B購01,
74701,智易凱基79購01,
74702,TPK凱基79購01,
74703,TPK凱基79購02,
74704,奇美材凱基79購01,
74705,中磊凱基79購01,
74706,盛群凱基79購01,
74707,聯茂凱基79購01,
74708,樺漢凱基79購01,
74709,綠悅日盛79購01,
07470P,台光電富邦7A售02,
74710,新光金日盛79購01,
74711,大立光日盛79購01,
74712,榮成台新79購01,
74713,美律台新7A購01,
74714,訊芯台新7A購01,
74715,寶滬深群益79購01,
74716,元上證群益79購02,
74717,CFA50群益7B購01,
74718,滬深2X群益79購02,
74719,深100群益79購02,
07471P,國巨統一7A售11,
74720,深中小群益79購02,
74721,卜蜂群益79購01,
74722,光寶科群益7A購01,
74723,華邦電群益79購02,
74724,強茂群益7A購01,
74725,淘帝群益79購01,
74726,大立光群益7A購02,
74727,奇鋐群益79購01,
74728,聯茂群益79購01,
74729,GIS群益79購01,
07472P,上証2X元富7A售06,
74730,微星富邦79購01,
74731,可成富邦79購03,
74732,可成富邦7A購02,
74733,可成富邦7B購01,
74734,緯創富邦79購01,
74735,樺漢富邦7A購01,
74736,CFA50元大79購01,
74737,台苯元大79購01,
74738,新光鋼元大79購01,
74739,為升元大79購01,
07473P,台積電元富7A售03,
74740,國巨元大79購01,
74741,大同元大79購01,
74742,京元電元大79購01,
74743,新光金元大79購01,
74744,中信金元大79購01,
74745,智原元大79購02,
74746,新日興元大79購01,
74747,TPK元大79購03,
74748,麗豐元大79購02,
74749,致伸元大79購01,
07474P,奇力新元富7A售03,
74750,新唐元大79購01,
74751,康控元大79購02,
74752,康控元大79購03,
74753,滬深2X統一7B購01,
74754,A50正2統一7B購01,
74755,聚陽統一79購01,
74756,榮成統一79購01,
74757,光寶科統一7A購01,
74758,國巨統一7A購01,
74759,台積電統一7B購01,
07475P,群創元富7A售02,
74760,南亞科統一7A購01,
74761,新光金統一79購01,
74762,禾伸堂統一7A購01,
74763,康控統一7A購01,
74764,寶滬深元富79購01,
74765,滬深2X元富79購02,
74766,A50正2元富79購01,
74767,奇力新元富79購01,
74768,可成元富79購01,
74769,長榮元富79購01,
07476P,凌巨元富7A售01,
74770,凌巨元富79購01,
74771,成霖元富79購01,
74772,京鼎玉山7C購01,
74773,滬深2X中信7C購01,
74774,京鼎中信7A購01,
74775,陽明第一79購01,
74776,東聯統一79購01,
74777,華邦電統一7B購01,
74778,長榮統一7A購01,
74779,玉晶光統一79購01,
07477P,大成鋼元富7A售02,
74780,滬深2X康和79購01,
74781,A50正2康和79購01,
74782,訊芯康和79購01,
74783,巨騰康和79購01,
74784,滬深2X群益79購03,
74785,滬深2X群益79購04,
74786,滬深2X群益7A購02,
74787,A50正2群益7B購01,
74788,儒鴻群益79購01,
74789,上銀群益79購04,
07478P,聯茂康和7A售01,
74790,鴻海群益79購02,
74791,台積電群益79購03,
74792,台積電群益79購04,
74793,京元電群益79購01,
74794,聯鈞群益79購01,
74795,TPK群益79購02,
74796,台郡群益79購01,
74797,上証2X凱基79購02,
74798,滬深2X凱基79購04,
74799,技嘉凱基79購02,
07479P,滬深2X群益7B售05,
74800,美律凱基79購01,
74801,華新科凱基79購02,
74802,台積電日盛79購01,
74803,華邦電日盛79購01,
74804,上証2X永豐79購02,
74805,為升永豐79購01,
74806,緯創永豐79購01,
74807,智易永豐79購01,
74808,中石化台新7A購01,
74809,滬深2X國票79購01,
07480P,A50正2群益7A售06,
74810,卜蜂國票79購01,
74811,儒鴻國票79購01,
74812,和大國票79購01,
74813,榮成國票79購01,
74814,中鋼國票79購01,
74815,上銀國票79購01,
74816,為升國票79購01,
74817,光寶科國票79購01,
74818,南亞科國票79購01,
74819,奇力新國票79購01,
07481P,台積電群益7A售03,
74820,義隆國票79購01,
74821,智原國票79購01,
74822,麗豐國票79購01,
74823,聯茂國票79購01,
74824,滬深2X富邦79購02,
74825,A50正2富邦79購01,
74826,大成鋼富邦79購01,
74827,光寶科富邦79購01,
74828,華邦電富邦79購01,
74829,大同富邦7B購01,
07482P,創意群益7A售02,
74830,華新科富邦79購01,
74831,上証2X元大7A購01,
74832,滬深2X元大79購03,
74833,A50正2元大79購03,
74834,美指2X元大7C購01,
74835,卜蜂元大79購02,
74836,統一元大79購01,
74837,中石化元大79購01,
74838,亞德客元大79購01,
74839,大成鋼元大79購01,
07483P,T50正2中信81售01,
74840,精英元大79購01,
74841,旺宏元大79購01,
74842,順德元大79購01,
74843,友達元大7A購01,
74844,美律元大79購01,
74845,陽明元大79購01,
74846,大立光元大79購05,
74847,亞光元大79購01,
74848,信邦元大79購01,
74849,京鼎元大79購02,
07484P,GIS中信7A售01,
74850,創意元大79購01,
74851,華擎元大79購01,
74852,嘉澤元大79購01,
74853,盛群元大79購02,
74854,GIS元大79購01,
74855,大成鋼國票79購01,
74856,國巨國票79購01,
74857,台光電國票79購01,
74858,新光金國票79購01,
74859,嘉聯益國票79購01,
07485P,鴻海凱基7A售05,
74860,S&P反1群益79購01,
74861,上銀群益79購05,
74862,鴻海群益79購03,
74863,台積電群益79購06,
74864,宏碁群益79購01,
74865,南亞科群益79購01,
74866,南亞科群益79購02,
74867,美律群益7A購03,
74868,聯發科群益7A購01,
74869,奇力新群益7A購01,
07486P,鴻海凱基7A售06,
74870,大立光群益79購03,
74871,TPK群益7A購01,
74872,上証2X凱基79購03,
74873,滬深2X凱基7B購01,
74874,卜蜂凱基79購02,
74875,綠悅凱基79購01,
74876,亞德客凱基79購01,
74877,大成鋼凱基79購01,
74878,光磊凱基79購01,
74879,智邦凱基79購02,
07487P,華新科凱基7A售07,
74880,順德凱基79購01,
74881,順德凱基79購02,
74882,新光金凱基79購02,
74883,新唐凱基79購01,
74884,康控凱基79購01,
74885,台郡凱基79購01,
74886,台郡凱基79購02,
74887,康友凱基79購01,
74888,康友凱基79購02,
74889,康友凱基79購03,
07488P,台積電日盛7A售03,
74890,元油反日盛79購01,
74891,鴻海日盛79購01,
74892,滬深2X永豐79購04,
74893,大成鋼永豐79購01,
74894,國巨永豐79購01,
74895,旺宏永豐79購01,
74896,明泰永豐79購01,
74897,華擎永豐79購01,
74898,致伸永豐79購01,
74899,訊芯永豐79購01,
07489P,創意國泰7B售02,
74900,中砂台新79購01,
74901,億光台新7A購01,
74902,華邦電玉山7C購01,
74903,華新統一7B購01,
74904,葡萄王統一7A購01,
74905,國巨統一7A購02,
74906,南亞科統一7A購02,
74907,緯創統一79購02,
74908,新日興統一79購01,
74909,京鼎統一79購01,
07490P,晶電台新7A售04,
74910,嘉澤統一79購01,
74911,康控統一7A購02,
74912,台灣50元富7A購01,
74913,順德元富79購01,
74914,聯發科元富79購01,
74915,欣興元富79購01,
74916,為升富邦79購01,
74917,鴻海富邦7B購01,
74918,訊芯富邦79購01,
74919,華新元大79購01,
07491P,台積電元大7A售13,
74920,東聯元大79購01,
74921,光寶科元大79購02,
74922,日月光元大79購01,
74923,微星元大79購01,
74924,台光電元大79購02,
74925,億光元大79購01,
74926,強茂元大79購02,
74927,大立光元大79購06,
74928,大立光元大7A購02,
74929,大立光元大7A購03,
07492P,台積電元大7A售14,
74930,創意元大79購02,
74931,華擎元大79購02,
74932,臺股指元大7A購06,
74933,台泥麥證7A購01,
74934,卜蜂麥證7A購01,
74935,台塑麥證7A購01,
74936,台苯麥證79購01,
74937,力麗麥證7A購01,
74938,中鋼麥證7A購01,
74939,中橡麥證7A購01,
07493P,華新科元大7A售13,
74940,仁寶麥證7A購01,
74941,順德麥證79購02,
74942,佳世達麥證7A購01,
74943,廣達麥證7A購01,
74944,建準麥證7A購01,
74945,華航麥證7A購01,
74946,中壽麥證7A購01,
74947,玉山金麥證7A購01,
74948,新光金麥證7A購01,
74949,第一金麥證79購01,
07494P,禾伸堂元大7A售06,
74950,潤泰全麥證7A購01,
74951,敦南麥證7A購01,
74952,南茂麥證79購01,
74953,和大日盛79購01,
74954,強茂日盛79購01,
74955,元大金日盛7A購01,
74956,鎧勝日盛79購01,
74957,A50正2凱基79購01,
74958,中石化凱基79購02,
74959,大成鋼凱基79購02,
07495P,臺股指中信7A售16,
74960,長榮凱基79購01,
74961,大成鋼中信79購01,
74962,旺宏中信79購01,
74963,美律中信79購01,
74964,京鼎中信7A購02,
74965,台郡中信7A購01,
74966,GIS中信7B購03,
